name;addr;lat;lon
LIVING WATER CHURCH;14 WEAVER ROAD, Amissville, Virginia 20106;38.67275;-77.97748
MARANTHA BAPTIST CHURCH;18077 LEE HIGHWAY, Amissville, Virginia 20106;38.67809;-77.92104
MOUNT MORIAH BAPTIST CHURCH;, Amissville, Virginia 20106;38.671508;-77.995552
New Harvest Christian Fellowship;16144 Waterloo Road, Amissville, Virginia 20106;38.68009;-77.95346
SAINT LUKE'S UNITED CATHOLIC CHURCH;P.O. BOX 385, Amissville, Virginia 20106;38.671508;-77.995552
Greater Way of Life Ministries;9304 Centerville RD, Manassas, Virginia 20108;38.753435;-77.468645
MANASSAS CHURCH OF THE BRETHREN;PO Box 10033, MANASSAS, Virginia 20108;38.781136;-77.468639
Church of Jesus Christ of Latter-Day Saints;8001 Barrett Dr, Manassas, Virginia 20109;38.7796;-77.494705
DEAN DIVERS CHRISTIAN CHURCH;7702 Bethlehem Road, Manassas, Virginia 20109;38.78965;-77.53365
Grace Redemption Family Worship Center;8314 Browns Lane Suite 101, Manassas, Virginia 20109;38.77642;-77.44968
Greater Way of Life Ministries;10625 Gaskins Way, Manassas, Virginia 20109;38.80357;-77.51747
Hand of God Ministries;10969 Lute Court, Manassas, Virginia 20109;38.800645;-77.523385
MANASSAS PENTECOSTAL CHURCH;8727 WELLINGTON ROAD, Manassas, Virginia 20109;38.76404;-77.5158
MANASSAS PRESBYTERIAN CHURCH;8201 Ashton Ave, MANASSAS, Virginia 20109;38.78043;-77.5147
MANASSAS SAINT THOMAS UNITED METHODIST CHURCH;8899 SUDLEY ROAD, Manassas, Virginia 20109;38.764185;-77.47844
MANASSAS SEVENTH-DAY ADVENTIST CHURCH;9858 Fairmont Ave, MANASSAS, Virginia 20109;38.77734;-77.49413
MCLEAN BIBE CHURCH PRINCE WILLIAM CAMPUS;10002 BATTLEVIEW PARKWAY, Manassas, Virginia 20109;38.80652;-77.51037
McLean Bible Church - Prince William Campus;10002 Battleview Parkway, Manassas, Virginia 20109;38.80652;-77.51037
St. Stevens Baptist Church;9827 Sudley Manor Drive, Manassas, Virginia 20109;38.79;-77.49511
Wholistic Life Ministries;10564 Associates Court, Manassas, Virginia 20109;38.77992;-77.51235
NEW HEIGHTS CHRISTIAN CHURCH;21620 116TH AVENUE SOUTHEAST, Kent, Washington 90831;47.4082;-122.18618
ALGONA COMMUNITY CHURCH;401 WARDE STREET, Algona, Washington 98001;47.27855;-122.24956
ALL SAINTS' LUTHERAN CHURCH;27225 MILITARY ROAD SOUTH, Auburn, Washington 98001;47.35707;-122.29391
City On A Hill Church;33415 Military Road South, Auburn, Washington 98001;47.30116;-122.27608
FAITH AND VICTORY CHURCH;MEETS AT 1601 WEST VALLEY HIGHWAY NORTH, Auburn, Washington 98001;47.32384;-122.2507
FEDERAL WAY CENTRAL CHURCH;27616 46TH AVENUE SOUTH, Auburn, Washington 98001;47.35355;-122.27502
FEDERAL WAY UNITED METHODIST CHURCH;29645 51st Ave S, AUBURN, Washington 98001;47.33601;-122.27138
FEDERAL WAY WAYSIDE;2000 Sw Dash Pt Rd, AUBURN, Washington 98001;47.32183;-122.36002
FIRST EVANGELICAL FREE CHURCH;29926 37TH AVENUE SOUTH, Auburn, Washington 98001;47.33325;-122.28605
Lakeland Bible Church;34860-37th Ave So, Auburn, Washington 98001;47.2882;-122.28641
NEW LIFE CHRISTIAN CHURCH;33929 42ND AVENUE SOUTH, Auburn, Washington 98001;47.29733;-122.28447
Overcomer Covenant church;33415 MILITARY ROAD SOUTH, Auburn, Washington 98001;47.30116;-122.27608
SeaTac Bible Church;29926 37th Ave S, Auburn, Washington 98001;47.33325;-122.28605
SEVENTH-DAY ADVENTIST CHURCH;27616 46TH AVENUE SOUTH, Auburn, Washington 98001;47.35355;-122.27502
WASHINGTON CONFERENCE SEVENTH-DAY ADVENTIST CHURCH;32229 Weyerhaeuser Way S, AUBURN, Washington 98001;47.31256;-122.289795
WASHNGTON STATE CHURCH OF GOD;3405 SOUTH 336TH STREET, Auburn, Washington 98001;47.29976;-122.28918
WestHill Church;29926 37th Ave S, Auburn, Washington 98001-2277;47.33325;-122.28605
ALGONA COMMUNITY CHURCH;401 WARDE STREET, Algona, Washington 98001;47.27855;-122.24956
ALL SAINTS' LUTHERAN CHURCH;27225 MILITARY ROAD SOUTH, Auburn, Washington 98001;47.35707;-122.29391
City On A Hill Church;33415 Military Road South, Auburn, Washington 98001;47.30116;-122.27608
FAITH AND VICTORY CHURCH;MEETS AT 1601 WEST VALLEY HIGHWAY NORTH, Auburn, Washington 98001;47.32384;-122.2507
FEDERAL WAY CENTRAL CHURCH;27616 46TH AVENUE SOUTH, Auburn, Washington 98001;47.35355;-122.27502
FEDERAL WAY UNITED METHODIST CHURCH;29645 51st Ave S, AUBURN, Washington 98001;47.33601;-122.27138
FEDERAL WAY WAYSIDE;2000 Sw Dash Pt Rd, AUBURN, Washington 98001;47.32183;-122.36002
FIRST EVANGELICAL FREE CHURCH;29926 37TH AVENUE SOUTH, Auburn, Washington 98001;47.33325;-122.28605
Lakeland Bible Church;34860-37th Ave So, Auburn, Washington 98001;47.2882;-122.28641
NEW LIFE CHRISTIAN CHURCH;33929 42ND AVENUE SOUTH, Auburn, Washington 98001;47.29733;-122.28447
Overcomer Covenant church;33415 MILITARY ROAD SOUTH, Auburn, Washington 98001;47.30116;-122.27608
SeaTac Bible Church;29926 37th Ave S, Auburn, Washington 98001;47.33325;-122.28605
SEVENTH-DAY ADVENTIST CHURCH;27616 46TH AVENUE SOUTH, Auburn, Washington 98001;47.35355;-122.27502
WASHINGTON CONFERENCE SEVENTH-DAY ADVENTIST CHURCH;32229 Weyerhaeuser Way S, AUBURN, Washington 98001;47.31256;-122.289795
WASHNGTON STATE CHURCH OF GOD;3405 SOUTH 336TH STREET, Auburn, Washington 98001;47.29976;-122.28918
WestHill Church;29926 37th Ave S, Auburn, Washington 98001-2277;47.33325;-122.28605
Auburn Celebration Church;1039 22nd ST NE, Auburn, Washington 98002;47.32752;-122.21623
AUBURN FREE METHODIST CHURCH;1312 2ND STREET SOUTHEAST, Auburn, Washington 98002;47.306385;-122.211115
BIBLE BAPTIST CHURCH;1320 AUBURN WAY SOUTH, Auburn, Washington 98002;47.29652;-122.21432
Bible Chapel of Auburn;2606 R Street Southeast, Auburn, Washington 98002;47.2856;-122.20729
CHURCH OF CHRIST AT AUBURN;421 EAST MAIN STREET, Auburn, Washington 98002;47.308;-122.22329
CHURCH OF GOD FAMILY LIFE CENTER;3104 B STREET SOUTHEAST, Auburn, Washington 98002;47.28061;-122.22689
Church of Jesus Christ of Latter-Day Saints ;625 M St NE		, Auburn, Washington 98002;47.31412;-122.21413
CHURCH OF THE NAZARENE OF AUBURN;1225 29TH STREET SOUTHEAST, Auburn, Washington 98002;47.28335;-122.21261
Evergreen Foursquare Church;2407 M Street, Auburn, Washington 98002;47.28696;-122.214
EVERGREEN FOURSQUARE CHURCH;2407 M Street Se , Auburn, Washington 98002;47.28696;-122.214
FIRST CHRISTIAN CHURCH;510 17TH STREET SOUTHEAST, Auburn, Washington 98002;47.29321;-122.22156
FIRST UNITED METHODIST CHURCH;100 NORTH STREET SOUTHEAST, Auburn, Washington 98002;47.30746;-122.21138
Grace Community Church of Auburn;1320 Auburn Way S., Auburn, Washington 98002;47.29652;-122.21432
HOLY FAMILY CHURCH;505 17TH STREET SOUTHEAST, Auburn, Washington 98002;47.29402;-122.22304
LIFEGATE FOURSQUARE CHURCH OF AUBURN;307 EAST MAIN STREET, Auburn, Washington 98002;47.30775;-122.22527
LifeWay Church Auburn;402 16th St NE #A-100, Auburn, Washington 98002-1600;47.32172;-122.22386
MESSIAH LUTHERAN CHURCH;805 4TH STREET NORTHEAST, Auburn, Washington 98002;47.31184;-122.21936
NEIGHBORHOOD CHAPEL CHURCH OF GOD;209 M STREET NORTHEAST, Auburn, Washington 98002;47.310005;-122.213805
RUSSIAN BAPTIST CHURCH;1302 A STREET SOUTHEAST, Auburn, Washington 98002;47.29624;-122.22858
SAINT MATTHEW EPISCOPAL CHURCH;123 L STREET, Auburn, Washington 98002;47.30913;-122.21523
SEATTLE CHRISTIAN CENTER;506 5TH STREET SE, AUBURN, Washington 98002;47.303;-122.22201
Seattle Seventh Day Baptist Church;3102 B Street SE, Auburn, Washington 98002;47.28076;-122.22674
SEVENTH-DAY ADVENTIST CHURCH;402 29TH STREET SOUTHEAST, Auburn, Washington 98002;47.28136;-122.22353
TURNINGPOINT COMMUNITY CHURCH;20 49TH STREET NORTHEAST, Auburn, Washington 98002;47.35071;-122.22948
White River Presbyterian Church;526 12th St. SE, Auburn, Washington 98002;47.2968;-122.22176
ZION LUTHERAN CHURCH;1305 17TH STREET SOUTHEAST, Auburn, Washington 98002;47.29427;-122.2129
Auburn Celebration Church;1039 22nd ST NE, Auburn, Washington 98002;47.32752;-122.21623
AUBURN FREE METHODIST CHURCH;1312 2ND STREET SOUTHEAST, Auburn, Washington 98002;47.306385;-122.211115
BIBLE BAPTIST CHURCH;1320 AUBURN WAY SOUTH, Auburn, Washington 98002;47.29652;-122.21432
Bible Chapel of Auburn;2606 R Street Southeast, Auburn, Washington 98002;47.2856;-122.20729
CHURCH OF CHRIST AT AUBURN;421 EAST MAIN STREET, Auburn, Washington 98002;47.308;-122.22329
CHURCH OF GOD FAMILY LIFE CENTER;3104 B STREET SOUTHEAST, Auburn, Washington 98002;47.28061;-122.22689
Church of Jesus Christ of Latter-Day Saints ;625 M St NE		, Auburn, Washington 98002;47.31412;-122.21413
CHURCH OF THE NAZARENE OF AUBURN;1225 29TH STREET SOUTHEAST, Auburn, Washington 98002;47.28335;-122.21261
Evergreen Foursquare Church;2407 M Street, Auburn, Washington 98002;47.28696;-122.214
EVERGREEN FOURSQUARE CHURCH;2407 M Street Se , Auburn, Washington 98002;47.28696;-122.214
FIRST CHRISTIAN CHURCH;510 17TH STREET SOUTHEAST, Auburn, Washington 98002;47.29321;-122.22156
FIRST UNITED METHODIST CHURCH;100 NORTH STREET SOUTHEAST, Auburn, Washington 98002;47.30746;-122.21138
Grace Community Church of Auburn;1320 Auburn Way S., Auburn, Washington 98002;47.29652;-122.21432
HOLY FAMILY CHURCH;505 17TH STREET SOUTHEAST, Auburn, Washington 98002;47.29402;-122.22304
LIFEGATE FOURSQUARE CHURCH OF AUBURN;307 EAST MAIN STREET, Auburn, Washington 98002;47.30775;-122.22527
LifeWay Church Auburn;402 16th St NE #A-100, Auburn, Washington 98002-1600;47.32172;-122.22386
MESSIAH LUTHERAN CHURCH;805 4TH STREET NORTHEAST, Auburn, Washington 98002;47.31184;-122.21936
NEIGHBORHOOD CHAPEL CHURCH OF GOD;209 M STREET NORTHEAST, Auburn, Washington 98002;47.310005;-122.213805
RUSSIAN BAPTIST CHURCH;1302 A STREET SOUTHEAST, Auburn, Washington 98002;47.29624;-122.22858
SAINT MATTHEW EPISCOPAL CHURCH;123 L STREET, Auburn, Washington 98002;47.30913;-122.21523
SEATTLE CHRISTIAN CENTER;506 5TH STREET SE, AUBURN, Washington 98002;47.303;-122.22201
Seattle Seventh Day Baptist Church;3102 B Street SE, Auburn, Washington 98002;47.28076;-122.22674
SEVENTH-DAY ADVENTIST CHURCH;402 29TH STREET SOUTHEAST, Auburn, Washington 98002;47.28136;-122.22353
TURNINGPOINT COMMUNITY CHURCH;20 49TH STREET NORTHEAST, Auburn, Washington 98002;47.35071;-122.22948
White River Presbyterian Church;526 12th St. SE, Auburn, Washington 98002;47.2968;-122.22176
ZION LUTHERAN CHURCH;1305 17TH STREET SOUTHEAST, Auburn, Washington 98002;47.29427;-122.2129
AIRPORT ROAD FIRST CHURCH OF GOD;AIRPORT ROAD, Bluefield, West Virginia 24701;37.2978;-81.15036
BETHEL AME CHURCH;901 BLAND STREET, Bluefield, West Virginia 24701;37.26516;-81.22156
BIBLE BAPTIST CHURCH;1809 VINEYARD STREET, Bluefield, West Virginia 24701;37.25776;-81.21913
BLAND STREET UNITED METHODIST;2620 BLAND ROAD, Bluefield, West Virginia 24701;37.25494;-81.2123
BLUEFIELD CHURCH OF GOD;3401 EAST CUMBERLAND ROAD, Bluefield, West Virginia 24701;37.25946;-81.19535
BLUEFIELD COMMUNITY CHURCH;534 VIRGINIA AVENUE, Bluefield, West Virginia 24701;37.273403;-81.201208
BLUEFIELD UNITED METHODIST CHURCH;1600 BLAND STREET, Bluefield, West Virginia 24701;37.25845;-81.219425
BLUEWELL CHURCH OF GOD;RR 3, Bluewell, West Virginia 24701;37.312617;-81.259822
BRUSHFORK BAPTIST CHURCH;OLD BRAMWELL ROAD, Bluefield, West Virginia 24701;37.33404;-81.18216
BRUSHFORK CHURCH OF CHRIST;ROUTE 52 & AIRPORT ROAD, Bluefield, West Virginia 24701;37.26984;-81.22232
BRUSHFORK UNITED METHODIST CHURCH;RURAL ROUTE 4, BOX 130, Bluefield, West Virginia 24701;37.26984;-81.22232
CALFEE MEMORIAL CHRISTIAN CHURCH;RURAL ROUTE 2, BOX 76, Bluefield, West Virginia 24701;37.26984;-81.22232
CALVARY BAPTIST CHURCH;1415 Highland Avenue, Bluefield, West Virginia 24701;37.261545;-81.24
CENTRAL BAPTIST CHURCH;108 DUHRING STREET, Bluefield, West Virginia 24701;37.268079;-81.225745
CERES BAPTIST CHURCH;GREEN VALLEY, Bluefield, West Virginia 24701;37.311229;-81.13926
CHRIST CHURCH;200 Duhring St, BLUEFIELD, West Virginia 24701;37.26801;-81.22483
CHRIST EPISCOPAL CHURCH;200 DUHRING STREET, Bluefield, West Virginia 24701-2910;37.26801;-81.22483
CHRISTIAN FELLOWSHIP;2100 FULTON STREET, Bluefield, West Virginia 24701;37.25334;-81.22008
CHURCH OF CHRIST;MAPLEVIEW, Bluefield, West Virginia 24701;37.30008;-81.16117
CHURCH SWITCHBACK MEMORIAL;POWERHOUSE ROAD RURAL ROUTE 52, Bluefield, West Virginia 24701;37.31701;-81.26654
COLLEGE AVENUE BAPTIST CHURCH;1906 JEFFERSON STREET, Bluefield, West Virginia 24701;37.25606;-81.21941
COMMUNITY BAPTIST MISSION;BLUEFIELD PRINCETON ROAD, Bluefield, West Virginia 24701;37.26984;-81.22232
COVENANT REFORMED BAPTIST CHURCH;703 COLLEGE AVENUE, Bluefield, West Virginia 24701;37.25271;-81.22533
CUMBERLAND HEIGHTS BAPTIST;3811 EAST CUMBERLAND ROAD, Bluefield, West Virginia 24701;37.26136;-81.18977
EAST END BAPTIST CHURCH;1504 PRINCETON AVENUE, Bluefield, West Virginia 24701;37.273975;-81.210565
EDGEMONT BAPTIST CHURCH;2507 JEFFERSON DRIVE, Bluefield, West Virginia 24701;37.24994;-81.21126
FIRST AME ZION CHURCH;216 PULASKI STREET, Bluefield, West Virginia 24701;37.26915;-81.22819
FIRST BAPTIST CHURCH;RR 5, BOX, Bluewell, West Virginia 24701;37.312617;-81.259822
FIRST BAPTIST CHURCH;1325 AUGUSTA STREET, Bluefield, West Virginia 24701;37.25106;-81.23331
FIRST CHRISTIAN CHURCH;2200 BLAND ROAD, Bluefield, West Virginia 24701;37.257005;-81.21612
FIRST CHURCH OF CHRIST SCIENTIST;322 COLLEGE AVENUE, Bluefield, West Virginia 24701;37.25601;-81.2205
FIRST CHURCH OF GOD;BRUSHFORK FALLS MILLS, Bluewell, West Virginia 24701;37.28205;-81.28105
FIRST NAZARENE CHURCH;1400 STADIUM DRIVE, Bluefield, West Virginia 24701;37.25336;-81.23686
FIRST PENTECOSTAL HOLINESS CHURCH;1225 LYNDALE AVENUE, Bluefield, West Virginia 24701;37.25441;-81.23274
FIRST PRESBYTERIAN CHURCH;208 TAZEWELL AVENUE, Bluefield, West Virginia 24701;37.26839;-81.22535
FIRST PRESBYTERIAN CHURCH;208 TASSEL STREET, Bluefield, West Virginia 24701;37.26984;-81.22232
FIRST SOUTHERN BAPTIST;RURAL ROUTE 4, BOX 218H, Bluefield, West Virginia 24701;37.26984;-81.22232
GRACE BAPTIST CHURCH;3225 EAST CUMBERLAND ROAD, Bluefield, West Virginia 24701;37.2578;-81.19738
GRACE BLUEFIELD;P O Box 1478, BLUEFIELD, West Virginia 24701;37.26984;-81.22232
GRACE UNITED METHODIST CHURCH;206 THOMAS STREET, Bluefield, West Virginia 24701;37.26633;-81.23019
GREATER MOUNT ZION PENTECOSTAL CHURCH;104 PARK, Bluefield, West Virginia 24701;37.26806;-81.23236
GREENVIEW UNITED METHODIST CHURCH;P O Box 6130, BLUEFIELD, West Virginia 24701;37.26984;-81.22232
IMMANUEL LUTHERAN CHURCH;103 DUHRING STREET, Bluefield, West Virginia 24701;37.26827;-81.2246
JOHN STEWART UNITED METHODIST;102 JONES STREET, Bluefield, West Virginia 24701;37.26627;-81.2208
LIFESPRING FELLOWSHIP CHURCH;PO BOX 6026, Bluefield, West Virginia 24701;37.26984;-81.22232
LORTON LICK BAPTIST CHURCH;LORTON LICK ROAD, Bluefield, West Virginia 24701;37.32217;-81.25903
MIDWAY CHURCH OF CHRIST;417 OLD BRAMWELL ROAD, Bluefield, West Virginia 24701;37.26267;-81.25503
MONTCALM PRIMITIVE BAPTIST CHURCH;338 HARRY HEIGHTS ROAD, Bluefield, West Virginia 24701;37.27737;-81.24871
MONTCALM UNITED METHODIST CHURCH;Rt 4 Box 370-c, BLUEFIELD, West Virginia 24701;37.26984;-81.22232
MOUNT HERMON BAPTIST CHURCH;RURAL ROUTE 4, BOX 327, Bluefield, West Virginia 24701;37.26984;-81.22232
MOUNT OLIVE BAPTIST CHURCH;205 LOGAN STREET, Bluefield, West Virginia 24701;37.2748;-81.2168
MOUNT ZION BAPTIST CHURCH;323 NORTH MERCER STREET, Bluefield, West Virginia 24701;37.2711;-81.22791
MOUNTAINEER BAPTIST CHURCH;AIRPORT ROAD, Bluefield, West Virginia 24701;37.2978;-81.15036
NEMOURS FIRST BAPTIST CHURCH;RURAL ROUTE 4, BOX 218I, Bluefield, West Virginia 24701;37.26984;-81.22232
NEW SALEM UNITED METHODIST CHURCH;8695 NEW HOPE ROAD, Bluefield, West Virginia 24701;37.32125;-81.234455
NORTH SIDE UNITED HOLY CHURCH;214 CHURCH STREET, Bluefield, West Virginia 24701;37.26949;-81.22991
NORTHFORK CHURCH OF GOD;RURAL ROUTE 4, BOX 521, Bluefield, West Virginia 24701;37.26984;-81.22232
PINE GROVE CHURCH OF CHRIST;LORTON LICK ROAD, Bluefield, West Virginia 24701;37.32217;-81.25903
SACRED HEART CHURCH;1003 WYOMING STREET, Bluefield, West Virginia 24701;37.27084;-81.217225
SAINT MARY'S ORTHODOX CHURCH;LINKOUS & LUSK ROAD, Bluefield, West Virginia 24701;37.26984;-81.22232
SAINT MATTHEWS UNITED HOLY CHURCH;1037 WAYNE STREET, Bluefield, West Virginia 24701;37.27342;-81.21682
SANDLICK UNITED METHODIST CHURCH;SANDLICK ROAD, Bluefield, West Virginia 24701;37.34929;-81.20891
SCOTT STREET BAPTIST CHURCH;600 SCOTT STREET, Bluefield, West Virginia 24701;37.266955;-81.221065
SEVENTH-DAY ADVENTIST CHURCH;GREEN VALLEY ROAD, Bluefield, West Virginia 24701;37.30941;-81.13518
SMITH CHAPEL BRETHREN CHURCH;RURAL ROUTE 1, BOX 177, Bluefield, West Virginia 24701;37.26984;-81.22232
Spoken Word Temple;Duhring St, Bluefield, West Virginia 24701;37.26801;-81.22483
TEMPLE EMANU-EL CHURCH;632 ALBEMARLE STREET, Bluefield, West Virginia 24701;37.25305;-81.22317
The Faith Center Church;102 FEDERAL STREET, Bluefield, West Virginia 24701;37.26972;-81.22277
TRINITY UNITED METHODIST CHURCH;401 COLLEGE AVENUE, Bluefield, West Virginia 24701;37.25544;-81.22073
UNION BAPTIST CHURCH;208 WILSON STREET, Bluefield, West Virginia 24701;37.2651;-81.22353
UNITED METHODIST CHURCH DISTRICT;401 COLLEGE AVENUE, Bluefield, West Virginia 24701;37.25544;-81.22073
WESTMINSTER PRESBYTERIAN CHURCH;WASHINGTON & ALBMARLE STREET, Bluefield, West Virginia 24701;37.26984;-81.22232
AIRPORT ROAD FIRST CHURCH OF GOD;AIRPORT ROAD, Bluefield, West Virginia 24701;37.2978;-81.15036
BETHEL AME CHURCH;901 BLAND STREET, Bluefield, West Virginia 24701;37.26516;-81.22156
BIBLE BAPTIST CHURCH;1809 VINEYARD STREET, Bluefield, West Virginia 24701;37.25776;-81.21913
BLAND STREET UNITED METHODIST;2620 BLAND ROAD, Bluefield, West Virginia 24701;37.25494;-81.2123
BLUEFIELD CHURCH OF GOD;3401 EAST CUMBERLAND ROAD, Bluefield, West Virginia 24701;37.25946;-81.19535
BLUEFIELD COMMUNITY CHURCH;534 VIRGINIA AVENUE, Bluefield, West Virginia 24701;37.273403;-81.201208
BLUEFIELD UNITED METHODIST CHURCH;1600 BLAND STREET, Bluefield, West Virginia 24701;37.25845;-81.219425
BLUEWELL CHURCH OF GOD;RR 3, Bluewell, West Virginia 24701;37.312617;-81.259822
BRUSHFORK BAPTIST CHURCH;OLD BRAMWELL ROAD, Bluefield, West Virginia 24701;37.33404;-81.18216
BRUSHFORK CHURCH OF CHRIST;ROUTE 52 & AIRPORT ROAD, Bluefield, West Virginia 24701;37.26984;-81.22232
BRUSHFORK UNITED METHODIST CHURCH;RURAL ROUTE 4, BOX 130, Bluefield, West Virginia 24701;37.26984;-81.22232
CALFEE MEMORIAL CHRISTIAN CHURCH;RURAL ROUTE 2, BOX 76, Bluefield, West Virginia 24701;37.26984;-81.22232
CALVARY BAPTIST CHURCH;1415 Highland Avenue, Bluefield, West Virginia 24701;37.261545;-81.24
CENTRAL BAPTIST CHURCH;108 DUHRING STREET, Bluefield, West Virginia 24701;37.268079;-81.225745
CERES BAPTIST CHURCH;GREEN VALLEY, Bluefield, West Virginia 24701;37.311229;-81.13926
CHRIST CHURCH;200 Duhring St, BLUEFIELD, West Virginia 24701;37.26801;-81.22483
CHRIST EPISCOPAL CHURCH;200 DUHRING STREET, Bluefield, West Virginia 24701-2910;37.26801;-81.22483
CHRISTIAN FELLOWSHIP;2100 FULTON STREET, Bluefield, West Virginia 24701;37.25334;-81.22008
CHURCH OF CHRIST;MAPLEVIEW, Bluefield, West Virginia 24701;37.30008;-81.16117
CHURCH SWITCHBACK MEMORIAL;POWERHOUSE ROAD RURAL ROUTE 52, Bluefield, West Virginia 24701;37.31701;-81.26654
COLLEGE AVENUE BAPTIST CHURCH;1906 JEFFERSON STREET, Bluefield, West Virginia 24701;37.25606;-81.21941
COMMUNITY BAPTIST MISSION;BLUEFIELD PRINCETON ROAD, Bluefield, West Virginia 24701;37.26984;-81.22232
COVENANT REFORMED BAPTIST CHURCH;703 COLLEGE AVENUE, Bluefield, West Virginia 24701;37.25271;-81.22533
CUMBERLAND HEIGHTS BAPTIST;3811 EAST CUMBERLAND ROAD, Bluefield, West Virginia 24701;37.26136;-81.18977
EAST END BAPTIST CHURCH;1504 PRINCETON AVENUE, Bluefield, West Virginia 24701;37.273975;-81.210565
EDGEMONT BAPTIST CHURCH;2507 JEFFERSON DRIVE, Bluefield, West Virginia 24701;37.24994;-81.21126
FIRST AME ZION CHURCH;216 PULASKI STREET, Bluefield, West Virginia 24701;37.26915;-81.22819
FIRST BAPTIST CHURCH;RR 5, BOX, Bluewell, West Virginia 24701;37.312617;-81.259822
FIRST BAPTIST CHURCH;1325 AUGUSTA STREET, Bluefield, West Virginia 24701;37.25106;-81.23331
FIRST CHRISTIAN CHURCH;2200 BLAND ROAD, Bluefield, West Virginia 24701;37.257005;-81.21612
FIRST CHURCH OF CHRIST SCIENTIST;322 COLLEGE AVENUE, Bluefield, West Virginia 24701;37.25601;-81.2205
FIRST CHURCH OF GOD;BRUSHFORK FALLS MILLS, Bluewell, West Virginia 24701;37.28205;-81.28105
FIRST NAZARENE CHURCH;1400 STADIUM DRIVE, Bluefield, West Virginia 24701;37.25336;-81.23686
FIRST PENTECOSTAL HOLINESS CHURCH;1225 LYNDALE AVENUE, Bluefield, West Virginia 24701;37.25441;-81.23274
FIRST PRESBYTERIAN CHURCH;208 TAZEWELL AVENUE, Bluefield, West Virginia 24701;37.26839;-81.22535
FIRST PRESBYTERIAN CHURCH;208 TASSEL STREET, Bluefield, West Virginia 24701;37.26984;-81.22232
FIRST SOUTHERN BAPTIST;RURAL ROUTE 4, BOX 218H, Bluefield, West Virginia 24701;37.26984;-81.22232
GRACE BAPTIST CHURCH;3225 EAST CUMBERLAND ROAD, Bluefield, West Virginia 24701;37.2578;-81.19738
GRACE BLUEFIELD;P O Box 1478, BLUEFIELD, West Virginia 24701;37.26984;-81.22232
GRACE UNITED METHODIST CHURCH;206 THOMAS STREET, Bluefield, West Virginia 24701;37.26633;-81.23019
GREATER MOUNT ZION PENTECOSTAL CHURCH;104 PARK, Bluefield, West Virginia 24701;37.26806;-81.23236
GREENVIEW UNITED METHODIST CHURCH;P O Box 6130, BLUEFIELD, West Virginia 24701;37.26984;-81.22232
IMMANUEL LUTHERAN CHURCH;103 DUHRING STREET, Bluefield, West Virginia 24701;37.26827;-81.2246
JOHN STEWART UNITED METHODIST;102 JONES STREET, Bluefield, West Virginia 24701;37.26627;-81.2208
LIFESPRING FELLOWSHIP CHURCH;PO BOX 6026, Bluefield, West Virginia 24701;37.26984;-81.22232
LORTON LICK BAPTIST CHURCH;LORTON LICK ROAD, Bluefield, West Virginia 24701;37.32217;-81.25903
MIDWAY CHURCH OF CHRIST;417 OLD BRAMWELL ROAD, Bluefield, West Virginia 24701;37.26267;-81.25503
MONTCALM PRIMITIVE BAPTIST CHURCH;338 HARRY HEIGHTS ROAD, Bluefield, West Virginia 24701;37.27737;-81.24871
MONTCALM UNITED METHODIST CHURCH;Rt 4 Box 370-c, BLUEFIELD, West Virginia 24701;37.26984;-81.22232
MOUNT HERMON BAPTIST CHURCH;RURAL ROUTE 4, BOX 327, Bluefield, West Virginia 24701;37.26984;-81.22232
MOUNT OLIVE BAPTIST CHURCH;205 LOGAN STREET, Bluefield, West Virginia 24701;37.2748;-81.2168
MOUNT ZION BAPTIST CHURCH;323 NORTH MERCER STREET, Bluefield, West Virginia 24701;37.2711;-81.22791
MOUNTAINEER BAPTIST CHURCH;AIRPORT ROAD, Bluefield, West Virginia 24701;37.2978;-81.15036
NEMOURS FIRST BAPTIST CHURCH;RURAL ROUTE 4, BOX 218I, Bluefield, West Virginia 24701;37.26984;-81.22232
