name,denom,addr,state,lat,lon
Liberty Baptist Church of Clermont,Independent,11043 True Life Way Clermont,FL,28.48887,-81.77182
Living Message Church,Non-Denominational,830 W. Montrose Street Clermont,FL,28.55539,-81.76925
Love & Living Hope,Other Christian,16325 Superior Blvd Clermont,FL,28.40394,-81.68682
Real Life Christian Church,Non-Denominational,1501 Steve's Road Clermont,FL,28.5348,-81.72974
Revive Church of South Lake,Non-Denominational,15550 County Road 565A Clermont,FL,28.5722,-81.80035
River Clermont,Non-Denominational,796 Hook St Clermont,FL,28.5434,-81.74452
The Crossing Church,Non-Denominational,meeting at East Ridge High School 13322 Excalibur Rd Clermont,FL,28.94446,-82.03363
Central Baptist Church,Baptist- Independent,1810 S Highway 27 Clermont,FL,28.54413,-81.74253
Church At South Lake,Non-Denominational,268 Mohawk Rd Clermont,FL,28.56656,-81.73207
Church Of Florida,Non-Denominational,1114 W Dixie Ave Leesburg,FL,28.80506,-81.88485
Clermont Citrus Heights,Nazarene,101 S Grand Hwy Clermont,FL,28.56442,-81.73932
Clermont SDA Church,Seventh Day Adventist,498 W. Montrose St. Clermont,FL,28.55475,-81.7629
Community of Faith United Methodist Church,United Methodist,9110 US Highway 192 Ste B Clermont,FL,28.34632,-81.65803
First United Methodist Church of Clermont,United Methodist,950 7th St Clermont,FL,28.55266,-81.76759
Ministerio Internacional Nueva Creacion,Non-Denominational,919 Disston Ave Clermont,FL,28.55288,-81.7498
Primera Iglesia Bautista Hispana de Clermont,Southern Baptist Convention,498 W Montrose St Clermont,FL,28.55475,-81.7629
Seventh-Day Adventist Church,Seventh Day Adventist,100 E Minnehaha Ave Clermont,FL,28.54729,-81.75513
The Church at South Lake,Southern Baptist Convention,332 Mohawk Rd Clermont,FL,28.56745,-81.73208
The Net SDA Church,Seventh Day Adventist,738 8th St. Clermont,FL,28.55469,-81.76898
Calvary Church,Non-Denominational,635 8Th St Clermont,FL,28.55561,-81.76865
Central Florida Alliance Church,Christian and Missionary Alliance,2614 Hartwood Pines Way Clermont,FL,28.50322,-81.70583
Kings Way Christian Embassy,Non-Denominational,691 W Montrose St Clermont,FL,28.55504,-81.76672
New Horizons Baptist Church,Baptist,11103 Mandarin Dr Clermont,FL,28.50887,-81.74798
The Church At Clermont,Non-Denominational,662 E Highway 50 Clermont,FL,28.55059,-81.74675
Triumphant Gospel Church,Non-Denominational,642 W Highway 50 Clermont,FL,28.55165,-81.76617
Turnpoint Church,United Pentecostal Church International,1210 Bowman St Clermont,FL,28.5499,-81.75216
Clermont Christian Center Church,Charismatic,915 W Desoto St Clermont,FL,28.55405,-81.77085
Crosspoint Presbyterian Church,Presbyterian,355 Citrus Tower Blvd Clermont,FL,28.56442,-81.73735
First Baptist Missionary Church,Baptist,490 W Desoto St Clermont,FL,28.55446,-81.76297
Immanuel Temple,Church of Our Lord Jesus Christ of the Apostolic Faith,743 E Montrose St Clermont,FL,28.55481,-81.745
Immanuel Temple Refuge Church,Non-Denominational,709 E Montrose St Clermont,FL,28.55481,-81.74573
St Faustina Catholic Church,Roman Catholic,1714 U.S. Highway 27 located behind the CVS Clermont,FL,28.37214,-81.68173
Clewiston Church Of Christ,Church of Christ,336 Central. Ave. Clewiston,FL,26.75098,-80.93383
Community Presbyterian Church,Presbyterian,407 Royal Palm Ave Clewiston,FL,26.75703,-80.93367
Evangel Assembly Of God,Assemblies of God,350 S Berner Rd Clewiston,FL,26.75144,-80.94817
Faith Lutheran Church,Lutheran Church of Missouri Synod,810 Cedar St Clewiston,FL,26.76078,-80.93803
First Baptist Church Of Clewiston,Southern Baptist Convention,102 E Ventura Ave Clewiston,FL,26.75249,-80.93365
First Christian Church,Restorationist,201 N Francisco St Clewiston,FL,26.75571,-80.92239
First Missionary Baptist Church,Baptist,705 S Olympia St Clewiston,FL,26.74838,-80.94052
First United Methodist Church,United Methodist,331 W Osceola Ave Clewiston,FL,26.75606,-80.93718
Glorious Community Holiness Church Of Jesus,Holiness,925 Harlem Academy Ave Clewiston,FL,26.7376,-80.94916
Harvest Academy Church,Non-Denominational,360 Holiday Isles Dr Clewiston,FL,26.75335,-80.91253
Iglesia Cristiana Emanuel,Non-Denominational,136 Avenida Del Clb Clewiston,FL,26.64112,-81.12523
Iglesia De Dios Pentecostal Mi,Pentecostal,312 S W C Owen Ave Clewiston,FL,26.75158,-80.93582
Iglesia Misionera Mundial,Missionary,217 E Aztec Ave Clewiston,FL,26.74746,-80.93246
New Bethel Ame Church,African Methodist Episcopal,959 Della Tobias Ave Clewiston,FL,26.73848,-80.95054
New Life Bible Learning Center,Non-Denominational,1220 Mississippi Ave Clewiston,FL,26.73231,-80.95748
Pioneer First Baptist Church,Southern Baptist Convention,995 Riviera Ave Clewiston,FL,26.70516,-81.21387
Saint Martin's Episcopal Church,Episcopal,207 N W C Owen Ave Clewiston,FL,26.7554,-80.93658
Tabernaculo Pentecostal Elim,Pentecostal,245 Avenida Del Clb Clewiston,FL,26.64236,-81.11619
The Jesus Chuch of Clewiston Inc,United Pentecostal Church International,911 Evercane Rd Clewiston,FL,26.74148,-80.90304
True Vine Church,Pentecostal,1220 Mississippi Ave Clewiston,FL,26.73231,-80.95748
Turning Point Church Of God,Church of God,207 Pine Ln Clewiston,FL,26.69083,-81.05463
Hi-Haven Baptist Church,Southern Baptist Convention,200 CountyRoad 720 Clewiston,FL,26.52277,-81.0024
Greater Friendship Missionary Baptist Church,Baptist,901 Della Tobias Ave Clewiston,FL,26.7387,-80.9483
St Margaret Parish Spanish,Roman Catholic,208 N Deane Duff Ave Clewiston,FL,26.75546,-80.93189
Apostle Faith Church Of Jesus Inc,Non-Denominational,1701 13th St Clewiston,FL,26.7388,-80.95882
Big Cypress First Baptist Church,Southern Baptist Convention,34850 First Baptist Church Dr Clewiston,FL,26.32163,-80.99669
Calvary Baptist Church,Southern Baptist Convention,1371 Davidson Rd Clewiston,FL,26.7396,-80.91273
Church Of Christ,Church of Christ,336 Central Ave Clewiston,FL,26.75098,-80.93383
Clewiston SDA Church,Seventh Day Adventist,545 E Obispo Ave Clewiston,FL,26.75003,-80.92633
Big Lake Baptist Association,Baptist,316 Bond St Clewiston,FL,26.75175,-80.93295
Camino A La Gloria,Assemblies of God,851 S Lopez St Clewiston,FL,26.74754,-80.9439
Harlem Church Of God,Church of God,1001 Harlem Academy Ave Clewiston,FL,26.73759,-80.95115
Iglesia De Dios Pentecostal Pan De Vida,Pentecostal,1166 Hookers Point Rd Clewiston,FL,26.73876,-80.91636
Mount Calvary Baptist Church,Baptist,702 Georgia Ave Clewiston,FL,26.73913,-80.94344
Mount Calvary Missionary Church,Missionary,700 Georgia Ave Clewiston,FL,26.73886,-80.94431
Tabernacle Witness Deliverance Church,Non-Denominational,901 Harlem Academy Ave Clewiston,FL,26.73761,-80.94834
God's House of Refuge Christian Center,NA,NA,NA,23.03139,113.1373
House Of God Of The Trinity,NA,NA,NA,23.03139,113.1373
Bethel Baptist Church,Baptist,1950 Michigan Ave Cocoa,FL,28.39052,-80.75278
Blessed Sacrament Catholic Church,Roman Catholic,5135 N Highway 1 Cocoa,FL,28.45404,-80.76565
Calvary Baptist Church,Baptist,350 Fairmont Dr Cocoa,FL,28.39206,-80.74703
Central Community Church,Community,300 Tucker Ln Cocoa,FL,28.35719,-80.79603
Christ To The Nations,Non-Denominational,1950 Michigan Ave Cocoa,FL,28.39052,-80.75278
Church Of God Executive Offices,Church of God,4015 N Highway 1 Cocoa,FL,28.43321,-80.76095
Clearlake First Baptist Church,Southern Baptist Convention,1640 Minnie St Cocoa,FL,28.37996,-80.75759
Coastal Community,Southern Baptist Convention,5795 Falcon Blvd Cocoa,FL,28.48024,-80.82083
Cocoa First Baptist Church,Southern Baptist Convention,750 Brevard Ave Cocoa,FL,28.35012,-80.72566
Cocoa Presbyterian Church,Presbyterian,1404 Dixon Blvd Cocoa,FL,28.37403,-80.75122
Cocoa SDA Church,Seventh Day Adventist,1500 Cox Rd Cocoa,FL,28.3828,-80.78558
Community Alliance Church,Christian and Missionary Alliance,4855 Fay Blvd Cocoa,FL,28.46782,-80.80217
Community Fellowship Church,Community,618 Saint Johns St Cocoa,FL,28.35698,-80.73694
Discovery Christian Church,Other Christian,3925 Grissom Pkwy Cocoa,FL,28.41949,-80.78542
First Assembly of God,Assemblies of God,3757 N Highway 1 Cocoa,FL,28.41971,-80.75782
Friday Road Worship Center,Non-Denominational,1855 Friday Rd Cocoa,FL,28.3888,-80.80495
Friendship Primitive Baptist Church,Baptist,385 S Burnett Rd Cocoa,FL,28.3499,-80.781
Greater Saint Paul Baptist Church,Baptist,213 Stone St Cocoa,FL,28.35442,-80.7296
King Street Baptist Church,Southern Baptist Convention,1040 W. King Street Cocoa,FL,28.35616,-80.74307
Metropolitan Baptist Church,Baptist,474 King St Cocoa,FL,28.35609,-80.73186
Mount Carmel Missionary Baptist Church,Baptist,3670 W Railroad Ave Cocoa,FL,28.41434,-80.76052
Mount Cavalry Independent Baptist Church,Baptist,1701 Minnie St Cocoa,FL,28.37941,-80.75913
New Hope Deliverance Temple,Non-Denominational,208 A Ln Cocoa,FL,28.35928,-80.7883
New Hope Fellowship,Baptist,4650 State Road 524 Cocoa,FL,28.38133,-80.79758
Northwest Baptist Church,Southern Baptist Convention,1720 Cox Rd Cocoa,FL,28.38581,-80.79001
Parker Memorial Missionary Baptist Church,Baptist,4101 Melvin Chatman Way Cocoa,FL,28.35539,-80.73188
People's Church International Inc,Non-Denominational,1138 Peachtree St Cocoa,FL,28.35784,-80.74642
Salvation Army Church,Salvation Army,919 Peachtree St Cocoa,FL,28.3569,-80.74214
Shield Of Faith Ministries,International Pentecostal Holiness,1623 Minnie St Cocoa,FL,28.37928,-80.75634
Soaring Eagles International Church,Non-Denominational,1228 Dixon Blvd Cocoa,FL,28.37322,-80.74708
St John Church of God-Christ,Pentecostal,750 Bernard St Cocoa,FL,28.35207,-80.74036
St Mark's Episcopal Church,Episcopal,4 Church St Cocoa,FL,28.35354,-80.72462
True Pentecoastal Church,Pentecostal,16 N Wilson Ave Cocoa,FL,28.35851,-80.736
Zion Orthodox Primitive Baptist Church,Baptist,715 S Fiske Blvd Cocoa,FL,28.34995,-80.74302
God's House of Refuge Christian Center,Pentecostal Assemblies of the World,1543 N Cocoa Blvd Cocoa,FL,28.38419,-80.74268
House Of God Of The Trinity,Other Christian,1230 Lake drive cocoa,FL,28.35825,-80.74839
New Destiny Community Church,Non-Denominational,4225 King Street SR 520 Best Western Cocoa,FL,28.35539,-80.73188
Bethel SDA Church Cocoa,Seventh Day Adventist,225 Factory St Cocoa,FL,28.35211,-80.73035
Church On The Way,Non-Denominational,302 Main St Cocoa,FL,28.35914,-80.73186
Cocoa-College Park,Church of God (Pentecostal),1957 Rosetine St Cocoa,FL,28.38115,-80.76605
First United Methodist Church,United Methodist,825 Forrest Ave Cocoa,FL,28.36588,-80.7341
Gloria Dei Episcopal Church,Episcopal,3735 Indian River Dr Cocoa,FL,28.41799,-80.751
Messiah Lutheran Church,Evangelical Lutheran in America,400 Lucerne Dr Cocoa,FL,28.39102,-80.74631
Saint Mark Academy,Episcopal,2 Church St Cocoa,FL,28.35353,-80.72462
Whole Loaf Center,Non-Denominational,1891 Pinewood Rd Melbourne,FL,28.12878,-80.67963
Apostolic Church Of Jesus,Apostolic,1253 School St Cocoa,FL,28.3603,-80.74908
Berry Frank Ministries,Non-Denominational,503 S Cocoa Blvd Cocoa,FL,28.35281,-80.73196
Celebration Tabernacle,Non-Denominational,1150 King St Cocoa,FL,28.35617,-80.74588
Foresight Kingdom Outreach Ministry Inc,Non-Denominational,808 Forrest Ave Ste C Cocoa,FL,28.36486,-80.73244
Grace Cathedral,Non-Denominational,210 King St Cocoa,FL,28.35609,-80.72651
Highway Temple Network Church Of God Inc,Pentecostal,809 N Fiske Blvd Cocoa,FL,28.3675,-80.74267
House Of God Miracle Temple,Non-Denominational,813 N Fiske Blvd Cocoa,FL,28.3675,-80.74267
Iglesia De Cristo Misionera,Non-Denominational,1504 Clearlake Rd Cocoa,FL,28.38287,-80.75488
New Way Baptist Church,Southern Baptist Convention,1210 Dixon Blvd Cocoa,FL,28.37322,-80.74708
Now Faith Deliverance Ministries,Non-Denominational,1000 Holmes St Cocoa,FL,28.35212,-80.74284
Pentecostal Church Of God,Church of God,507 Blake Ave Cocoa,FL,28.35282,-80.73867
Saint John Church Of God In Christ,Church of God in Christ,737 Thomas Ln Cocoa,FL,28.35238,-80.74036
The Pentecostals of Cocoa,United Pentecostal Church International,1901 Michigan Ave Cocoa,FL,28.3885,-80.75119
Bethel Korean Community Church,Community,921 Clearlake Rd Cocoa,FL,28.37047,-80.7555
Christ The King Cell Church,Non-Denominational,8 Point View Pl Cocoa,FL,28.40503,-80.74878
Church Of God Of Prophecy,Church of God of Prophecy,139 Atkinson St Cocoa,FL,28.36181,-80.756
Emmons Church Of God By Faith,Church of God,604 Blake Ave Cocoa,FL,28.35179,-80.73815
Emmons Memorial COGBF,Church of God by Faith,600 Blake Ave Cocoa,FL,28.35193,-80.73815
Feed My Lambs Christian Church,Other Christian,1426 Lake Dr Cocoa,FL,28.35997,-80.75208
Garden Chapel Church,Non-Denominational,234 Willard St Cocoa,FL,28.35675,-80.72749
Metropolitan Community Church,Community,1261 N Range Rd Cocoa,FL,28.37675,-80.77202
First Assembly Of God,Assemblies of God,2636 Milton St Cottondale,FL,30.79867,-85.37878
Friendship Assembly of God,Assemblies of God,1838 Palmview Rd Cottondale,FL,30.80999,-85.44027
Piney Grove Baptist Church,Southern Baptist Convention,2136 Piney Grove Rd Cottondale,FL,30.76127,-85.42172
Living word church of god by faith,Pentecostal,3183 Main Street Cottondale,FL,30.79756,-85.37748
Pentecostal Faith Ministries,Apostolic,4005 Veterans Rd Cottondale,FL,30.86071,-85.43028
Cottondale First Baptist Church,Southern Baptist Convention,3172 Main St Cottondale,FL,30.79745,-85.37584
Bethlehem Baptist Church,Southern Baptist Convention,2300 Bethlehem Rd Cottondale,FL,30.73093,-85.35462
Cords of Love Assembly of God,Assemblies of God,2060 Bethlehem Rd Cottondale,FL,30.7141,-85.33972
Crossroads Baptist Church,Southern Baptist Convention,3276 Main St Cottondale,FL,30.8045,-85.37636
Pilgrim Rest Baptist Church,Southern Baptist Convention,3924 Woodrest Rd Cottondale,FL,30.85277,-85.44021
Central Baptist Church,Baptist,10 Powell Ln Crawfordville,FL,30.18843,-84.34764
Christian Worship Center,Non-Denominational,3922 Coastal Hwy Crawfordville,FL,30.12861,-84.36004
Crawfordville First Baptist Church,Southern Baptist Convention,3086 Crawfordville Hwy Crawfordville,FL,30.17476,-84.37605
Crawfordville United Methodist Church,United Methodist,176 Ochlockonee St Crawfordville,FL,30.17722,-84.37649
Grace Baptist Church,Southern Baptist Convention,803 Crawfordville Hwy Crawfordville,FL,30.27104,-84.35945
Hallowed Be Thy Name Church,Non-Denominational,292 Triplett Rd Crawfordville,FL,30.16933,-84.2618
Ivan Assembly Of God,Assemblies of God,202 Ivan Church Rd Crawfordville,FL,30.20964,-84.37012
Lake Ellen Baptist Church,Southern Baptist Convention,4495 Crawfordville Hwy Crawfordville,FL,30.11678,-84.38142
Little Salem Primitive Baptist Church,Baptist,1998 Wakulla Arran Rd Crawfordville,FL,30.21277,-84.31002
Medart Assembly Of God,Assemblies of God,4647 Crawfordville Hwy Crawfordville,FL,30.11093,-84.3809
Mount Olive Primitive Baptist,Baptist,4056 Crawfordville Hwy Crawfordville,FL,30.13503,-84.38819
Mount Pleasant Missionary Church,Missionary,24 Greenlin Villa Rd Crawfordville,FL,30.13952,-84.38639
New Light Church Inc,Non-Denominational,480 New Light Church Rd Crawfordville,FL,30.29534,-84.37552
Panacea Congregtional Holiness Church,Congregational,1127 Coastal Hwy Panacea,FL,30.0191,-84.39089
Pilgrim Rest Church,Non-Denominational,189 Harvey Melton Rd Crawfordville,FL,30.12761,-84.35
Promise Land Ministries Lighthouse,Non-Denominational,20 Church Rd Crawfordville,FL,30.11808,-84.31457
Providence Bible Church,Bible,710 Shadeville Rd Crawfordville,FL,30.18977,-84.34355
Rocky Mount Missionary Baptist Church,Baptist,58 Dogwood Dr Crawfordville,FL,30.18208,-84.37465
Saint Paul Primitive Baptists Church,Baptist,2232 Spring Creek Hwy Crawfordville,FL,30.15896,-84.31269
Trinity Lutheran Church,Lutheran Church of Missouri Synod,3254 Coastal Hwy Crawfordville,FL,30.1087,-84.37991
Wakulla Springs Baptist Church,Southern Baptist Convention,1391 Crawfordville Hwy Crawfordville,FL,30.24589,-84.35845
Wakulla United Methodist Church,United Methodist,1584 Old Woodville Rd Crawfordville,FL,30.23644,-84.2341
First Baptist Church of Wakulla Station,Southern Baptist Convention,945 Woodville Hwy Crawfordville,FL,30.23409,-84.22975
Church Of Christ At Wakulla,Church of Christ,426 Woodville Hwy Crawfordville,FL,30.25563,-84.23601
Crawfordville SDA Church,Seventh Day Adventist,107 Shadeville Rd Crawfordville,FL,30.18002,-84.37122
Oyster Bay Church Of Christ,Church of Christ,1044 Shadeville Rd Crawfordville,FL,30.19427,-84.32723
Living Water Christian Church,Other Christian,34 Marie Cir Crawfordville,FL,30.1861,-84.36292
Shady Sea Missionary Baptist Church,Southern Baptist Convention,47 Shady Sea St Crawfordville,FL,30.08062,-84.32794
Spring Creek Community Church,Community,16 Church Rd Crawfordville,FL,30.11753,-84.31437
Wakulla Presbyterian Church,Presbyterian,3383 Coastal Hwy Crawfordville,FL,30.11408,-84.37277
Beulah Baptist Church,Baptist,55 Dr Martin Luther King Jr Mem Rd Crawfordville,FL,30.1766,-84.37205
Cornerstone Church Ministries,International Pentecostal Holiness,824 Shadeville Rd Crawfordville,FL,30.19155,-84.33705
Faith Fellowship Church,Southern Baptist Convention,2735 Crawfordville Hwy Crawfordville,FL,30.18895,-84.37284
New Life Christian Fellowship,Non-Denominational,3269 Crawfordville Hwy Crawfordville,FL,30.16716,-84.37755
Pioneer Baptist Church,Southern Baptist Convention,486 Beechwood Dr Crawfordville,FL,30.17699,-84.31068
Saint Elizabeth Catholic Church,Catholic,3609 Coastal Hwy Crawfordville,FL,30.1216,-84.36707
Saint John Primitive Baptist Church,Baptist,108 Carter Rd Crawfordville,FL,30.09202,-84.38004
Saint Teresa Of Avila,Episcopal,1255 Rehwinkel Rd Crawfordville,FL,30.13367,-84.3447
Airport Road Church Of Christ,Churches of Christ,2845 Airport Rd Crestview,FL,30.79639,-86.55539
Apostolic Life Tabernacle,Apostolic,3136 Pinewoods Dr Crestview,FL,30.76286,-86.53127
Auburn Pentecostal Church,Non-Denominational,6144 Highway 85 N Crestview,FL,30.81943,-86.53897
