name;addr
Parkway;766 E University Dr,Auburn,,AL,36830-6059
Newbern Baptist Church;4502 AL Highway 61,Newbern,,AL,36765-3810
Boone's Chapel Baptist Church;2301 County Road 66,Prattville,,AL,36067-8038
Jesus Saves Church;410 W Main St,Swainsboro,,GA,30401-3105
Courageous Church TX;1951 N MAIN STREET,MAINSFIELD,,TX,76063-3949
Omni Fellowship;330 S Clark Rd,Cedar Hill,,TX,75104
Centerpointe Church Chula Vista;3441 Main St #106,Chula Vista,,CA,91911
Cross Point Baptist Church;3140 Swan Lake Rd,Bossier City,,LA,71111-7222
Faith Chapel Community Church;305 E 3rd St,Lancaster,,TX,75146-2508
Metropolitan Missionary Baptist Church;330 S Clark Rd,Cedar Hill,,TX,75104-2753
Antioch Baptist Church;11812 Highway 80,Minden,,LA,71055-7224
North Shreve Baptist Church;4930 Old Mooringsport Rd,Shreveport,,LA,71107-2806
First Baptist Church;157 Lee Road 175,Salem,,AL,36874-2107
Bethlehem Hispanic Baptist Mission;5073 Highway 167,Ruston,,LA,71270-6948
Harmony Community Church;3085 Housers Mill Rd,Byron,,GA,31008
West Auburn;536 Webster Rd,Auburn,,AL,36832-4224
First Baptist Church;210 Forest St.,Hawkins,,TX,75765-3302
Coosawhatchie Baptist Church;3853 Morgandollar Rd,Coosawhatchie,,SC,29912-3025
Oakland Baptist Church;1509 Russell Pkwy,Warner Robins,,GA,31088-5564
Wades Baptist Church;152 Scarboro Hwy,Sylvania,,GA,30467
Newington Baptist Church;287 Middleground Rd,Newington,,GA,30446
Tunnell Chapel;2845 Central Plank Rd,Wetumpka,,AL,36092-5369
Jones;4410 County Road 16,Jones,,AL,36749-3502
Southside Baptist Church;1040 S Houston Lake Rd,Warner Robins,,GA,31088-2605
Greater Love Mission Church;10417 Old Cleburne Crowley Junction,Crowley,,TX,76036
Iglesia Bautista De La Comunidad;10850 FM 1609,Snyder,,TX,79549-1308
The Covenant Church of SB;4525 Old Brownlee Rd,Bossier City,,LA,71111-6501
First Baptist Church;144 E BELT LINE RD,WILMER,,TX,75172-1130
Simmons Memorial;118 Memorial Drive,Flora,,MS,39071-9416
Lena Baptist Church;2 SUNNYSIDE DR,LENA,,MS,39094
First Baptist Church;1298 Princeton Rd,Princeton,,LA,71067-9140
Brewton Baptist Church;475 S Peachtree Rd,East Dublin,,GA,31027-3360
Ocean View Church en Español;2460 Palm Ave,San Diego,,CA,92154-1428
Ocean View Church Chula Vista;2460 Palm Ave,San Diego,,CA,92154-1428
OVC Real;2460 Palm Ave,San Diego,,CA,92154
New Faith Community Church;424 Dogwood Trail,DeSoto,,TX,75115
Ocean View Church San Diego;2460 Palm Ave,San Diego,,CA,92154-1428
Forest Hill Baptist Church, Longview;315 Forest Hill Church Rd.,Longview,,TX,75605
Robertville Baptist Church;26 Robertville Dr,Garnett,,SC,29922
Alabama Baptist Church;16061 Highway 151,Arcadia,,LA,71001-5228
Parkway;766 E University Dr,Auburn,,AL,36830-6059
Faith Chapel;5000 Albert Turner Sr. Memorial Highway,Marion,,AL,36756-9802
Aletheia Church;8378 Blackmon Rd,Columbus,,GA,31909-2118
Restored Life Fellowship Church;1110 Valerie Dr,Cedar Hill,,TX,75104-3001
Church of San Ysidro;1781 Howard Ave,San Ysidro,,CA,92173-1235
Mercyhill Church;812 S Crowley Rd,Crowley,,TX,76036-3718
Harvest Fields Community Church;4280 Deatsville Hwy,Deatsville,,AL,36022-6010
Iglesia Bautista Southwest;2295 Leon Ave,San Diego,,CA,92154-3919
New Beginnings Baptist Church;2137 George Richey Rd,Longview,,TX,75604
Emmanuel Baptist Church;302 Conehatta Rd,Union,,MS,39365-8615
Victory Baptist Church;740 Finks Hideaway Rd,Monroe,,LA,71203-2416
North Monroe Baptist Church;210 Finks Hideaway Rd,Monroe,,LA,71203-2307
Warner Robins Korean Church;744 Lake Joy Rd,Warner Robins,,GA,31088-2400
New Hope Baptist Church;3870 Old Sterlington Rd,Monroe,,LA,71203-3025
Lakeside Baptist Church, Canton;1291 Old Kaufman Rd,Canton,,TX,75103-1031
Westlake Baptist Church;8379 N Lakeshore Dr,Shreveport,,LA,71107-8382
Cash Baptist Church;1716 Cash Rd,Lena,,MS,39094-9622
Fillmore Baptist Church;6304 Highway 80,Princeton,,LA,71067
Bellevue Road Baptist Church;1195 Bellevue Rd,Haughton,,LA,71037-8002
First Baptist of Butler;4 S Poplar St,Butler,,GA,31006-5151
Community Baptist Church;7909 Fortson Rd,Columbus,,GA,31909-1625
San Ysidro First Baptist Church of San Ysidro;1781 Howard Ave,San Ysidro,,CA,92173-1235
Second Chance Mission;600 Factory Outlet Dr Ste 8,Arcadia,,LA,71001-3057
Calvary Baptist Church;7556 Old Moon Rd,Columbus,,GA,31909-1738
Riverside Heights Hispanic Mission;495 Little Rd,Tallassee,,AL,36078-3094
Woodland Hills Baptist Church;8620 Blanchard Furrh Rd,Shreveport,,LA,71107-8331
Old Belmont;3878 MCDOWELL RD,Livingston,,AL,35470
Bayou Oaks Baptist Church;298 Joe White Rd,Monroe,,LA,71203-2914
Montrose Baptist Church;4314 US Highway 80 W,Montrose,,GA,31065-3251
Notasulga First Baptist Church;185 Hardwich St,Notasulga,,AL,36866-2424
Riverside Heights Baptist Church;495 Little Rd,Tallassee,,AL,36078-3094
Crossroads Community Church;150 Mt Hebron Rd,Elmore,,AL,36025
The Bridge Church;2758 Us Highway 41 N,Fort Valley,,GA,31030-8780
Rendon Cross Canyon Cowboy Church, Inc.;13000 Rendon Rd,Burleson,,TX,76028
Bear Creek Baptist Church, Glenn Heights;1810 S Hampton Rd,Glenn Heights,,TX,75154-8532
Union Grove Baptist Church;2107 Sanders St,Gladewater,,TX,75647-5365
Spring Hill First Baptist Church;4000 Gilmer Rd.,Longview,,TX,75605
First Baptist Church;17588 Highway 65 S,Sondheimer,,LA,71276
First Baptist Church Reynolds;11 S Winston St,Reynolds,,GA,31076-3200
Bay Springs Baptist Church;203 Bay Springs Church Rd,Adrian,,GA,31002
Canoochee Missionary Baptist Church;2515 Canoochee Garfield Rd,Twin City,,GA,30471-3433
Elam Baptist Church;4686 Notasulga Rd,Tallassee,,AL,36078-5709
Mount Zion Campus of The Fort;1232 Double Churches Rd,Columbus,,GA,31904-2498
Journey Baptist Church;1910 Berkeley Drive,Glenn Heights,,TX,75154
LifePoint;3700 Judson Rd.,Longview,,TX,75605
Providence Baptist Church;4105 McCann Rd.,Longview,,TX,75605
Eastwood Baptist Church;2810 Highway 80 East,Haughton,,LA,71037-7404
NorthWood Baptist Church;4376 Tryon Rd.,Longview,,TX,75605-8260
Unity Baptist Church;479 Highway 96,Bonaire,,GA,31005-4164
Mt Zion Baptist Church, Pomona;RR 2,Pomona,,MO,65789
El Bethel Baptist Church;429 Abb Johnson Rd,Twin City,,GA,30471-3631
Milton;853 County Road 1 N,Jones,,AL,36749-4004
The House of God;7230 Flat Rock Rd,Midland,,GA,31820-3622
Grace Bible Fellowship Baptist, Canton;17897 FM 1255,Canton,,TX,75103
Upatoi Baptist Church;13400 Macon Rd,Upatoi,,GA,31829-2122
Oak Grove Baptist Church;790 Phoenix Rd,Bentonia,,MS,39040-8337
First Baptist of Fort Valley;209 S Miller St,Fort Valley,,GA,31030-3737
Scott Baptist Church;5 Archers Pond Smith Rd,Adrian,,GA,31002
Wellspring Baptist Church;1701 Springdale Rd,Dublin,,GA,31021-3816
Carrville Baptist Church;2436 Notasulga Rd.,Tallassee,,AL,36078-1830
Providence Baptist Church;2807 Lee Road 166,Opelika,,AL,36804-0107
Evergreen Baptist Church;2320 County Road 40 W,Billingsley,,AL,36006-3800
Fair Park at Good Hope Rd.;869 Good Hope Rd,West Monroe,,LA,71291-1660
Schomburg Road Baptist Church;7155 Schomburg Rd,Columbus,,GA,31909-1805
Liberty Baptist Church;900 Hillcrest Pkwy,Dublin,,GA,31021-4206
Crestmont Baptist Church, Burleson, Tx. Inc.;640 NW Tarrant Ave,Burleson,,TX,76028-3862
Gladeview Baptist Church;901 N Culver St,Gladewater,,TX,75647
Fair Park Baptist Church;4412 Whites Ferry Rd,West Monroe,,LA,71291-2034
Cook Baptist Church;2000 Cooktown Rd,Ruston,,LA,71270-2116
First Baptist Church;2249 Hazel St,Arcadia,,LA,71001-4127
Temple Hill Baptist Church;2011 Metts Rd,Statesboro,,GA,30461-8128
Central Drive Baptist Church;701 Central Dr,East Dublin,,GA,31027-7507
Reformation Church;500 US Hwy 170,Wetumpka,,AL,36092
Heritage Baptist Church;88 Little Vine Rd,Reynolds,,GA,31076-3428
Chinese Baptist Mission Church;501 Loop Rd,Monroe,,LA,71201-2447
First Baptist Church;212 Clay Street,Gordon,,TX,76453
New Chapel Hill Baptist Church;61 New Chapel Hill Rd,West Monroe,,LA,71291-1748
Taylor Baptist Church;1859 Hwy 80,Taylor,,LA,71080
First Baptist of Bonaire;142 GA Highway 96,Bonaire,,GA,31005-3360
East Dublin Dayspring Worship Center;204 Hawkins St,East Dublin,,GA,31027-7644
Tallaweka Baptist;1419 Gilmer Ave,Tallassee,,AL,36078
Elam Baptist Church;4686 Notasulga Rd,Tallassee,,AL,36078-5709
Mount Zion Campus of The Fort;1232 Double Churches Rd,Columbus,,GA,31904-2498
Journey Baptist Church;1910 Berkeley Drive,Glenn Heights,,TX,75154
LifePoint;3700 Judson Rd.,Longview,,TX,75605
Providence Baptist Church;4105 McCann Rd.,Longview,,TX,75605
Eastwood Baptist Church;2810 Highway 80 East,Haughton,,LA,71037-7404
NorthWood Baptist Church;4376 Tryon Rd.,Longview,,TX,75605-8260
Unity Baptist Church;479 Highway 96,Bonaire,,GA,31005-4164
Mt Zion Baptist Church, Pomona;RR 2,Pomona,,MO,65789
El Bethel Baptist Church;429 Abb Johnson Rd,Twin City,,GA,30471-3631
Milton;853 County Road 1 N,Jones,,AL,36749-4004
The House of God;7230 Flat Rock Rd,Midland,,GA,31820-3622
Grace Bible Fellowship Baptist, Canton;17897 FM 1255,Canton,,TX,75103
Upatoi Baptist Church;13400 Macon Rd,Upatoi,,GA,31829-2122
Oak Grove Baptist Church;790 Phoenix Rd,Bentonia,,MS,39040-8337
First Baptist of Fort Valley;209 S Miller St,Fort Valley,,GA,31030-3737
Scott Baptist Church;5 Archers Pond Smith Rd,Adrian,,GA,31002
Wellspring Baptist Church;1701 Springdale Rd,Dublin,,GA,31021-3816
Carrville Baptist Church;2436 Notasulga Rd.,Tallassee,,AL,36078-1830
Providence Baptist Church;2807 Lee Road 166,Opelika,,AL,36804-0107
Evergreen Baptist Church;2320 County Road 40 W,Billingsley,,AL,36006-3800
Fair Park at Good Hope Rd.;869 Good Hope Rd,West Monroe,,LA,71291-1660
Schomburg Road Baptist Church;7155 Schomburg Rd,Columbus,,GA,31909-1805
Liberty Baptist Church;900 Hillcrest Pkwy,Dublin,,GA,31021-4206
Crestmont Baptist Church, Burleson, Tx. Inc.;640 NW Tarrant Ave,Burleson,,TX,76028-3862
Gladeview Baptist Church;901 N Culver St,Gladewater,,TX,75647
Fair Park Baptist Church;4412 Whites Ferry Rd,West Monroe,,LA,71291-2034
Cook Baptist Church;2000 Cooktown Rd,Ruston,,LA,71270-2116
First Baptist Church;2249 Hazel St,Arcadia,,LA,71001-4127
Temple Hill Baptist Church;2011 Metts Rd,Statesboro,,GA,30461-8128
Central Drive Baptist Church;701 Central Dr,East Dublin,,GA,31027-7507
Reformation Church;500 US Hwy 170,Wetumpka,,AL,36092
Heritage Baptist Church;88 Little Vine Rd,Reynolds,,GA,31076-3428
Chinese Baptist Mission Church;501 Loop Rd,Monroe,,LA,71201-2447
First Baptist Church;212 Clay Street,Gordon,,TX,76453
New Chapel Hill Baptist Church;61 New Chapel Hill Rd,West Monroe,,LA,71291-1748
Taylor Baptist Church;1859 Hwy 80,Taylor,,LA,71080
First Baptist of Bonaire;142 GA Highway 96,Bonaire,,GA,31005-3360
East Dublin Dayspring Worship Center;204 Hawkins St,East Dublin,,GA,31027-7644
Tallaweka Baptist;1419 Gilmer Ave,Tallassee,,AL,36078
Church on the Trail;6720 Flat Rock Ct,Midland,,GA,31820-3662
Broadmoor Espanol Bossier City;4320 Shed Rd,Bossier City,,LA,71111-5223
Living Faith Tabernacle Palmetto;5936 N Highway 29,Palmetto,,GA,30268-1530
South Fulton Community Christian Church;6950 Rivertown Rd,Fairburn,,GA,30213
Calvary Bible Church;285 Tallassee Road,Athens,,GA,30606
Redeemer Church of Madison;1890 Bethany Rd,Madison,,GA,30650
First Zo Baptist Church;4320 Shed Rd,Bossier City,,LA,71111-5223
New Direction Baptist Church;401 E Moore St,Dublin,,GA,31021-6758
First Baptist Church Flora;102 Jackson St,Flora,,MS,39071-9618
Calvary Baptist Church;504 W Osceola St,Wetumpka,,AL,36092-1717
Open Road Fellowship Church;780 Bodcau Station Rd,Haughton,,LA,71037-9566
Living Life Church;600 W Moore St,Dublin,,GA,31021
Living Hope Word Church;101 Pearl St,East Dublin,,GA,31027-7804
Faith Baptist Fellowship;4320 Shed Rd,Bossier City,,LA,71111-5223
First Baptist Church;124 NE 2nd Ave,Sibley,,LA,71073
Bethel Baptist Church;89 Bethel Church Rd,Rayville,,LA,71269-7157
First Baptist Church;1872 Main St.,Gibsland,,LA,71028
Jefferson Street Baptist Church;209 N Jefferson St,Dublin,,GA,31021-6121
Elsharath Baptist Church;1105 W Clyde Moore Rd,Cochran,,GA,31014
High Hope;227 Lee Road 673,Auburn,,AL,36832-6993
Image of God Ministries;300 N Calhoun St,Dublin,,GA,31021-5337
Fellowship Baptist Church;2295 County Road 430,Smiths Station,,AL,36877
Christian Faith Baptist Mission;1735 US Highway 341,Fort Valley,,GA,31030-7181
Crossroads Church;116 N Clark St,Burleson,,TX,76028-4206
Primera Iglesia Bautista De Canton;23951 Hwy 64,Canton,,TX,75103
Moores Chapel Baptist Church;9 Madge Rd,Buena Vista,,GA,31803
Calvary Baptist Church, Longview;4715 Tenneryville Rd.,Longview,,TX,75604
Fellowship Baptist Church;3287 Highway 531,Dubberly,,LA,71024-2587
Poplar Springs North Baptist Church;289 GA Highway 338,Dublin,,GA,31021-0549
Wetumpka First Baptist Church;205 W Bridge St,Wetumpka,,AL,36092-2606
North Louisiana Cowboy Church;910 Harrell Rd,West Monroe,,LA,71291-9704
Grace Fellowship of Oak Grove, Kaufman;7650 FM 1388,Kaufman,,TX,75142-1784
Cedar Crest Baptist Church;3245 Arkansas Rd,West Monroe,,LA,71291-8629
Highland Park Baptist Church;2507 Oliver Rd,Monroe,,LA,71201-2845
Temple Baptist Church;1515 S Service Rd W,Ruston,,LA,71270-3145
First Baptist of Dublin;405 Bellevue Ave,Dublin,,GA,31021-5329
Dudley Baptist Church;1425 2nd St,Dudley,,GA,31022-2109
Kirkland Memorial Baptist Church;6304 Lynridge Ave,Columbus,,GA,31909-3649
Smiths Station Baptist Church;2460 Panther Parkway,Smiths Station,,AL,36877-4870
Friendship;4345 Friendship Rd,Tallassee,,AL,36078-4207
First Baptist Church;165 Fuller St,Doyline,,LA,71023-3751
First Baptist Church;133 Tiger Dr,Simsboro,,LA,71275-3038
Emmanuel Baptist Church;1200 Farmerville Hwy,Ruston,,LA,71270-3514
First Baptist Church Portal;204 Baptist St,Portal,,GA,30450
Adrian Baptist Church;102 Nora Blvd,Adrian,,GA,31002
Olivet Baptist Church;1689 GA Highway 19 S,Dublin,,GA,31021-1475
Bethsaida Baptist Church;2519 US Highway 80 W,Dublin,,GA,31021-0949
Bethlehem Baptist Church;335 Bethlehem Church Rd,East Dublin,,GA,31027-1489
East Tallassee Baptist Church;314 Central Blvd,Tallassee,,AL,36078-2043
Tallassee First;1279 Friendship Road,Tallassee,,AL,36078
Joyful Life Baptist Church;1618 Houston Lake Rd,Kathleen,,GA,31047-2269
Eastside Baptist Church;1175 GA Highway 29 S,East Dublin,,GA,31027-1403
First Baptist Church, Red Oak;320 E Ovilla Rd,Red Oak,,TX,75154-3834
Clarksville City Baptist Church, White Oak;2213 Old Longview Hwy,Gladewater,,TX,75647
First Baptist Church;105 E Washington Ave,Haughton,,LA,71037-6000
Freedom Church of Bossier City;2225 Airline Dr,Bossier City,,LA,71111-5847
Bluewater Baptist Church;2664 US Highway 441 S,Dublin,,GA,31021-4716
Wynnbrook Baptist Church;500 River Knoll Way,Columbus,,GA,31904-2985
Morningside Baptist Church;6065 Morningside Dr,Columbus,,GA,31909-4033
County Line Baptist Church;1524 County Road 39,Deatsville,,AL,36022-2545
Crossroads Church;200 S Crook Street,Cresson,,TX,76035
Victory Church;7325 South State Highway 34,Scurry,,TX,75158
Charity Baptist Church;599 Valambrosia Rd,Dublin,,GA,31021-0900
The Father's House Worship Center;545 Ole Highway 15,West Monroe,,LA,71291-1990
Pine Forest Baptist Church;10031 W. Lauderdale Rd,Collinsville,,MS,39325-8803
Highland Baptist Church;1509 Arkansas Rd,West Monroe,,LA,71291-7123
Lakeshore Baptist Church;308 Lakeshore Dr,Monroe,,LA,71203-4947
First Baptist Church;2810 E Texas St,Bossier City,,LA,71111-3728
Britt David Baptist Church;2801 W Britt David Rd,Columbus,,GA,31909-4598
Ocmulgee Baptist Church;122 Ocmulgee Church Rd,Selma,,AL,36701
The Anchor Missionary Baptist Church;101 Sandel Dr,Monroe,,LA,71203-4971
New Harvest Baptist Church of Scurry;8730 FM 1390,Scurry,,TX,75158
New Birth Baptist Church;836 N Market St,Shreveport,,LA,71107-6732
Sulphur Springs Baptist Church;331 Sulphur Springs Rd,Conehatta,,MS,39057-9629
Liberty Baptist Church;115 Liberty Church Rd,Calhoun,,LA,71225-9783
Grace Covenant Baptist Church;2617 N 7th St,West Monroe,,LA,71291-5127
First Baptist Church;119 Oak St,Choudrant,,LA,71227
First Baptist Church;200 S Trenton St,Ruston,,LA,71270-4434
Lakeview Baptist Church;4520 Tacoma Blvd,Shreveport,,LA,71107-7644
Scarboro Baptist Church;2329 Lambs Bridge Rd,Twin City,,GA,30471
Hope Community Church;2759 Knowles Island Rd,Ridgeland,,SC,29936-4967
The Springs;1601 S Barnett Springs St,Ruston,,LA,71270-5324
New Beginning Missionary Baptist Church;2218 Barksdale Blvd,Bossier City,,LA,71112-2170
Valley View Baptist Church;1602 Alpine Rd,Longview,,TX,75601-4801
Eureka Baptist Church;1221 Midway Road,Lena,,MS,39094
Pine Bluff;1134 Pine Bluff Baptist Road,Walnut Grove,,MS,39189
First Baptist Church;2981 Highway 80 W,Calhoun,,LA,71225-7909
Clito Baptist Church;10062 Clito Rd,Statesboro,,GA,30461-3114
Gentian Baptist Church;3853 Gentian Blvd,Columbus,,GA,31907-1199
Gallion Baptist;400 Gallion Road,Gallion,,AL,36742
3:18 Church;605 Cotton St,Shreveport,,LA,71101-3711
Primera Iglesia Bautista Greggton;4520 W. Marshall Ave.,Longview,,TX,75604-4813
Columbus Vietnamese Church;4650 Veterans Pkwy,Columbus,,GA,31904-6308
Dayspring Church, Longview;307 Avenue B,Longview,,TX,75604
Eagle Lake Baptist Church;15481 HWY 465,Vicksburg,,MS,39183
University Baptist Church;2856 W California Ave,Ruston,,LA,71270-8265
Greggton First Baptist Church;4520 W. Marshall Ave.,Longview,,TX,75604
Pilgrim's Rest Baptist Church;211 Pilgrim Rest Church Rd,Doyline,,LA,71023-3032
Friendship Baptist Church;4025 Friendship Church Rd,Statesboro,,GA,30458-6610
Beallwood Baptist Church;4519 Hamilton Rd,Columbus,,GA,31904-6314
2 Cities Church;3100 Gentian Blvd Ste B,Columbus,,GA,31907-5636
Hope Community @ Northside;1105 Lake Dr,Longview,,TX,75601
Vida Abundante Church, Longview;1105 Lake Dr.,Longview,,TX,75601
Pleasure Point Baptist Church;495 Peterson Rd,Homer,,LA,71040-5732
Midway Baptist Church;9244 Lee Road 246,Smiths Station,,AL,36877-3755
Emmanuel Baptist Church;413 Breard St,Monroe,,LA,71201-6801
Pleasant Grove Baptist Church;1366 Pleasant Grove Rd,Choudrant,,LA,71227
Mount Pisgah Baptist Church;349 Mt Pisgah Baptist Church Rd,Butler,,GA,31006-9708
Norristown Baptist Church;731 US Highway 221 S,Adrian,,GA,31002-2523
Westside Baptist Church;801 Maria Ave.,Demopolios,,AL,36732
Abundant Life;2535 Barbara St,Bossier City,,LA,71112-3405
3 Crosses Cowboy Church;4038 Hwy 351,Abilene,,TX,79601-7426
Jerusalem Baptist Church;990 Britton Rd,Calhoun,,LA,71225-9578
New Zion Baptist Church;2535 Barbara St,Bossier City,,LA,71112-3405
Life Baptist Church;4015 Anglin Rd,Columbus,,GA,31907-1121
Mt Lebanon Baptist Church;12808 Highway 154,Gibsland,,LA,71028
Concord Baptist Church Inc.;4001 County Road 59,Notasulga,,AL,36866
Valley Grande Baptist Church;48 County Road 16,Valley Grande,,AL,36701-9145
Pleasant Grove;5805 Lee Road 401,Salem,,AL,36874-2777
Millbrook Baptist Church;3431 Browns Rd,Millbrook,,AL,36054-2417
Hope Community Church;2759 Knowles Island Rd,Ridgeland,,SC,29936-4967
The Springs;1601 S Barnett Springs St,Ruston,,LA,71270-5324
New Beginning Missionary Baptist Church;2218 Barksdale Blvd,Bossier City,,LA,71112-2170
Valley View Baptist Church;1602 Alpine Rd,Longview,,TX,75601-4801
Eureka Baptist Church;1221 Midway Road,Lena,,MS,39094
Pine Bluff;1134 Pine Bluff Baptist Road,Walnut Grove,,MS,39189
First Baptist Church;2981 Highway 80 W,Calhoun,,LA,71225-7909
Clito Baptist Church;10062 Clito Rd,Statesboro,,GA,30461-3114
Gentian Baptist Church;3853 Gentian Blvd,Columbus,,GA,31907-1199
Gallion Baptist;400 Gallion Road,Gallion,,AL,36742
3:18 Church;605 Cotton St,Shreveport,,LA,71101-3711
Primera Iglesia Bautista Greggton;4520 W. Marshall Ave.,Longview,,TX,75604-4813
Columbus Vietnamese Church;4650 Veterans Pkwy,Columbus,,GA,31904-6308
Dayspring Church, Longview;307 Avenue B,Longview,,TX,75604
Eagle Lake Baptist Church;15481 HWY 465,Vicksburg,,MS,39183
University Baptist Church;2856 W California Ave,Ruston,,LA,71270-8265
Greggton First Baptist Church;4520 W. Marshall Ave.,Longview,,TX,75604
Pilgrim's Rest Baptist Church;211 Pilgrim Rest Church Rd,Doyline,,LA,71023-3032
Friendship Baptist Church;4025 Friendship Church Rd,Statesboro,,GA,30458-6610
Beallwood Baptist Church;4519 Hamilton Rd,Columbus,,GA,31904-6314
2 Cities Church;3100 Gentian Blvd Ste B,Columbus,,GA,31907-5636
Hope Community @ Northside;1105 Lake Dr,Longview,,TX,75601
